uniprot,Mean Diff.,Discovery?,q value,Individual P Value
Q9D967,0.05076,No,0.91,0.66
Q9D968,-0.07096,No,0.86,0.54
Q9D975,0.2205,No,0.29,0.06
Q9D9F8,-0.05554,No,0.90,0.63
Q9D9I4,-0.2283,No,0.27,0.05
Q9D9K3,0.1403,No,0.63,0.22
Q9D9M2,-0.1179,No,0.73,0.31
Q9D9V3,-0.1662,No,0.52,0.15
Q9D9Z1,0.7459,Yes,0.00,0.00
Q9D9Z5,-0.06073,No,0.89,0.60
Q9DA08,0.1005,No,0.78,0.38
Q9DA19,0.08369,No,0.84,0.47
Q9DA69,-0.08131,No,0.84,0.48
Q9DAA6,0.0319,No,0.92,0.78
Q9DAI2,-0.08816,No,0.82,0.44
Q9DAJ4,0.1374,No,0.64,0.23
Q9DAK9,-0.1224,No,0.71,0.29
Q9DAM5,-0.1046,No,0.77,0.36
Q9DAM7,0.1121,No,0.75,0.33
Q9DAR7,-0.08597,No,0.83,0.46
Q9DAS9,-0.08891,No,0.82,0.44
Q9DAT5,0.05258,No,0.90,0.65
Q9DAU1,0.03365,No,0.92,0.77
Q9DAW6,0.04849,No,0.91,0.67
Q9DAW9,0.0568,No,0.89,0.62
Q9DAX9,-0.1126,No,0.74,0.33
Q9DAZ9,0.02981,No,0.93,0.80
Q9DB00,0.3453,Yes,0.04,0.00
Q9DB05,0.05285,No,0.90,0.65
Q9DB07,0.1296,No,0.68,0.26
Q9DB15,0.1084,No,0.76,0.35
Q9DB20,-0.08124,No,0.84,0.48
Q9DB25,-0.0532,No,0.90,0.64
Q9DB26,-0.3529,Yes,0.03,0.00
Q9DB27,0.1401,No,0.63,0.22
Q9DB28,0.1023,No,0.78,0.37
Q9DB29,-0.2318,No,0.25,0.04
Q9DB30,-0.2658,No,0.16,0.02
Q9DB32,-0.3498,Yes,0.03,0.00
Q9DB34,-0.04875,No,0.91,0.67
Q9DB40,0.08839,No,0.82,0.44
Q9DB42,0.006661,No,0.96,0.95
Q9DB43,-0.008861,No,0.96,0.94
Q9DB52,0.1081,No,0.76,0.35
Q9DB60,-0.00959,No,0.95,0.93
Q9DB73,0.007567,No,0.96,0.95
Q9DB77,0.0298,No,0.93,0.80
Q9DB85,0.04858,No,0.91,0.67
Q9DB90,0.01315,No,0.95,0.91
Q9DB91,0.03797,No,0.92,0.74
Q9DB94,0.1321,No,0.67,0.25
Q9DB96,0.1273,No,0.69,0.27
Q9DBA6,0.09743,No,0.79,0.40
Q9DBA9,-0.1001,No,0.79,0.38
Q9DBB4,-0.3361,Yes,0.04,0.00
Q9DBB5,-0.5554,Yes,0.00,0.00
Q9DBC0,-0.06435,No,0.88,0.58
Q9DBC3,-0.03622,No,0.92,0.75
Q9DBC7,0.08019,No,0.85,0.49
Q9DBD5,0.006018,No,0.96,0.96
Q9DBE0,-0.3486,Yes,0.03,0.00
Q9DBE8,-0.1026,No,0.78,0.37
Q9DBE9,-0.03732,No,0.92,0.75
Q9DBF1,-0.1284,No,0.68,0.26
Q9DBF7,-0.2452,No,0.21,0.03
Q9DBG3,-0.0137,No,0.95,0.91
Q9DBG5,0.03969,No,0.92,0.73
Q9DBG6,-0.1093,No,0.76,0.34
Q9DBG7,-0.07862,No,0.85,0.49
Q9DBG9,-0.03759,No,0.92,0.74
Q9DBH0,0.0735,No,0.86,0.52
Q9DBH5,-0.08587,No,0.83,0.46
Q9DBJ1,-0.04498,No,0.91,0.70
Q9DBJ3,0.02569,No,0.94,0.82
Q9DBL1,-0.119,No,0.72,0.30
Q9DBL2,-0.1121,No,0.75,0.33
Q9DBL7,-0.144,No,0.62,0.21
Q9DBM1,0.008093,No,0.96,0.94
Q9DBM2,0.04251,No,0.91,0.71
Q9DBN5,0.03567,No,0.92,0.76
Q9DBN9,0.01695,No,0.94,0.88
Q9DBP5,0.1314,No,0.67,0.25
Q9DBQ7,-0.01393,No,0.95,0.90
Q9DBR0,0.1111,No,0.75,0.33
Q9DBR1,-0.1831,No,0.45,0.11
Q9DBR2,-0.1398,No,0.64,0.22
Q9DBR3,0.07871,No,0.85,0.49
Q9DBR4,0.005791,No,0.96,0.96
Q9DBR7,-0.106,No,0.77,0.36
Q9DBS1,-0.1316,No,0.67,0.25
Q9DBS2,-0.08159,No,0.84,0.48
Q9DBS5,-0.03827,No,0.92,0.74
Q9DBS8,0.03891,No,0.92,0.74
Q9DBS9,0.1265,No,0.69,0.27
Q9DBT3,-0.03695,No,0.92,0.75
Q9DBT4,-0.1342,No,0.66,0.24
Q9DBT5,0.04109,No,0.92,0.72
Q9DBU0,-0.07469,No,0.86,0.52
Q9DBU3,0.07731,No,0.85,0.50
Q9DBU5,0.2366,No,0.24,0.04
Q9DBU6,0.0008502,No,0.96,0.99
Q9DBV3,-0.1494,No,0.59,0.19
Q9DBV4,-0.1021,No,0.78,0.38
Q9DBW3,-0.341,Yes,0.04,0.00
Q9DBX2,0.1174,No,0.73,0.31
Q9DBX6,-0.1278,No,0.69,0.27
Q9DBY0,0.054,No,0.90,0.64
Q9DBY1,-0.04708,No,0.91,0.68
Q9DBY8,0.1602,No,0.55,0.16
Q9DBZ1,-0.1017,No,0.78,0.38
Q9DBZ5,0.08206,No,0.84,0.48
Q9DBZ9,-0.2074,No,0.35,0.07
Q9DC04,0.02862,No,0.93,0.80
Q9DC11,-0.3634,Yes,0.02,0.00
Q9DC16,-0.02113,No,0.94,0.85
Q9DC22,0.003779,No,0.96,0.97
Q9DC23,-0.01266,No,0.95,0.91
Q9DC28,-0.1958,No,0.40,0.09
Q9DC29,-0.008808,No,0.96,0.94
Q9DC33,-0.04854,No,0.91,0.67
Q9DC40,0.09885,No,0.79,0.39
Q9DC48,-0.01642,No,0.94,0.89
Q9DC50,-0.1453,No,0.61,0.21
Q9DC51,-0.03813,No,0.92,0.74
Q9DC53,-0.1449,No,0.61,0.21
Q9DC60,-0.0005116,No,0.96,1.00
Q9DC61,0.04108,No,0.92,0.72
Q9DC63,0.08026,No,0.85,0.49
Q9DC69,-0.04907,No,0.91,0.67
Q9DC70,-0.1079,No,0.76,0.35
Q9DC71,-0.2686,No,0.15,0.02
Q9DCA2,-0.07269,No,0.86,0.53
Q9DCA5,0.1808,No,0.46,0.12
Q9DCB1,-0.5648,Yes,0.00,0.00
Q9DCB8,-0.0311,No,0.93,0.79
Q9DCC4,0.06296,No,0.89,0.58
Q9DCC8,0.1703,No,0.50,0.14
Q9DCD0,0.04084,No,0.92,0.72
Q9DCD2,0.01836,No,0.94,0.87
Q9DCD5,-0.04036,No,0.92,0.73
Q9DCE5,0.03604,No,0.92,0.75
Q9DCF9,-0.7081,Yes,0.00,0.00
Q9DCG2,-0.07815,No,0.85,0.50
Q9DCG9,0.02014,No,0.94,0.86
Q9DCH2,-0.003368,No,0.96,0.98
Q9DCH4,0.1069,No,0.76,0.35
Q9DCH6,0.1864,No,0.43,0.11
Q9DCI3,0.1738,No,0.49,0.13
Q9DCI9,-0.05068,No,0.91,0.66
Q9DCJ1,-0.02953,No,0.93,0.80
Q9DCJ5,-0.07526,No,0.86,0.51
Q9DCJ7,-0.03433,No,0.92,0.77
Q9DCJ9,-0.3647,Yes,0.02,0.00
Q9DCK3,-0.176,No,0.48,0.13
Q9DCK4,-0.3015,No,0.09,0.01
Q9DCL4,0.02016,No,0.94,0.86
Q9DCL8,0.138,No,0.64,0.23
Q9DCL9,0.1212,No,0.71,0.29
Q9DCM0,-0.04891,No,0.91,0.67
Q9DCM2,0.005597,No,0.96,0.96
Q9DCM7,0.04618,No,0.91,0.69
Q9DCN1,-0.2724,No,0.14,0.02
Q9DCN2,-0.07405,No,0.86,0.52
Q9DCN7,-0.1829,No,0.45,0.11
Q9DCR2,-0.01984,No,0.94,0.86
Q9DCS1,-0.5541,Yes,0.00,0.00
Q9DCS2,-0.233,No,0.25,0.04
Q9DCS3,-0.00000885,No,0.97,>0.9999
Q9DCS9,-0.1875,No,0.43,0.10
Q9DCT1,-0.1332,No,0.67,0.25
Q9DCT2,-0.06634,No,0.88,0.56
Q9DCT5,0.06923,No,0.87,0.55
Q9DCT6,0.06053,No,0.89,0.60
Q9DCT8,0.02319,No,0.94,0.84
Q9DCU6,-0.006493,No,0.96,0.96
Q9DCV4,-0.1485,No,0.60,0.20
Q9DCW2,-0.06432,No,0.88,0.58
Q9DCW4,0.005001,No,0.96,0.97
Q9DCX1,0.04095,No,0.92,0.72
Q9DCX2,0.0141,No,0.95,0.90
Q9DCZ1,-0.01099,No,0.95,0.92
Q9DCZ4,0.0341,No,0.92,0.77
Q9DD03,-0.1433,No,0.62,0.21
Q9DD18,-0.1606,No,0.55,0.16
Q9DD24,-0.08333,No,0.84,0.47
Q9EP52,-0.1166,No,0.73,0.31
Q9EP53,-0.1431,No,0.62,0.21
Q9EP69,-0.07552,No,0.86,0.51
Q9EP71,-0.08811,No,0.82,0.44
Q9EP72,0.01537,No,0.95,0.89
Q9EP82,0.3111,No,0.07,0.01
Q9EP89,-0.1102,No,0.75,0.34
Q9EP97,-0.2237,No,0.28,0.05
Q9EPA7,-0.1656,No,0.52,0.15
Q9EPB5,-0.008632,No,0.96,0.94
Q9EPC1,0.01064,No,0.95,0.93
Q9EPE9,-0.05871,No,0.89,0.61
Q9EPJ9,-0.03398,No,0.92,0.77
Q9EPK2,-0.2028,No,0.37,0.08
Q9EPK5,-0.05637,No,0.90,0.62
Q9EPK6,-0.006244,No,0.96,0.96
Q9EPK7,0.05062,No,0.91,0.66
Q9EPL0,-0.252,No,0.19,0.03
Q9EPL2,-0.1516,No,0.59,0.19
Q9EPL4,0.04341,No,0.91,0.71
Q9EPL8,0.1679,No,0.52,0.14
Q9EPL9,-0.07279,No,0.86,0.53
Q9EPM5,-0.1859,No,0.44,0.11
Q9EPN1,-0.0751,No,0.86,0.51
Q9EPQ7,0.2168,No,0.31,0.06
Q9EPQ8,-0.1666,No,0.52,0.15
Q9EPR2,0.01692,No,0.94,0.88
Q9EPR4,-0.06623,No,0.88,0.57
Q9EPR5,-0.04152,No,0.92,0.72
Q9EPS3,-0.01533,No,0.95,0.89
Q9EPT5,0.05286,No,0.90,0.65
Q9EPU0,0.1495,No,0.59,0.19
Q9EPU4,-0.04691,No,0.91,0.68
Q9EPV8,0.04458,No,0.91,0.70
Q9EPW0,0.02517,No,0.94,0.83
Q9EPZ6,0.1641,No,0.53,0.15
Q9EQ06,-0.1831,No,0.45,0.11
Q9EQ09,0.1923,No,0.41,0.09
Q9EQ20,-0.1754,No,0.48,0.13
Q9EQ28,0.4288,Yes,0.00,0.00
Q9EQ61,-0.3464,Yes,0.03,0.00
Q9EQ80,-0.04537,No,0.91,0.69
Q9EQC1,-0.2243,No,0.28,0.05
Q9EQC5,0.0355,No,0.92,0.76
Q9EQD0,-0.201,No,0.37,0.08
Q9EQF6,0.1501,No,0.59,0.19
Q9EQG3,0.1199,No,0.72,0.30
Q9EQG7,-0.3011,No,0.09,0.01
Q9EQG9,0.06808,No,0.87,0.55
Q9EQH2,-0.1119,No,0.75,0.33
Q9EQH3,-0.01933,No,0.94,0.87
Q9EQI8,0.04584,No,0.91,0.69
Q9EQJ0,-0.116,No,0.73,0.31
Q9EQJ9,-0.1863,No,0.43,0.11
Q9EQK5,-0.001965,No,0.96,0.99
Q9EQK7,-0.1737,No,0.49,0.13
Q9EQM6,-0.004864,No,0.96,0.97
Q9EQN3,-0.001768,No,0.96,0.99
Q9EQN9,0.1775,No,0.47,0.12
Q9EQP2,0.1303,No,0.68,0.26
Q9EQQ0,-0.1459,No,0.61,0.21
Q9EQQ2,-0.04533,No,0.91,0.69
Q9EQQ9,0.2414,No,0.23,0.04
Q9EQS3,0.2517,No,0.19,0.03
Q9EQS9,-0.3105,No,0.07,0.01
Q9EQU5,0.1219,No,0.71,0.29
Q9EQW7,-0.06772,No,0.87,0.56
Q9EQX4,0.3737,Yes,0.02,0.00
Q9EQY0,-1.402,Yes,0.00,0.00
Q9ER00,0.02591,No,0.94,0.82
Q9ER38,-0.09655,No,0.80,0.40
Q9ER39,-0.04977,No,0.91,0.67
Q9ER41,0.008328,No,0.96,0.94
Q9ER62,0.2397,No,0.23,0.04
Q9ER63,0.1142,No,0.74,0.32
Q9ER64,-0.1155,No,0.73,0.32
Q9ER69,0.125,No,0.70,0.28
Q9ER72,0.1629,No,0.54,0.16
Q9ER73,0.1588,No,0.55,0.17
Q9ER80,-0.7522,Yes,0.00,0.00
Q9ER81,0.235,No,0.24,0.04
Q9ER88,0.03747,No,0.92,0.74
Q9ERA0,0.00718,No,0.96,0.95
Q9ERA6,-0.03063,No,0.93,0.79
Q9ERB0,-0.04443,No,0.91,0.70
Q9ERD6,0.03724,No,0.92,0.75
Q9ERD7,0.4599,Yes,0.00,0.00
Q9ERE7,-0.1394,No,0.64,0.23
Q9ERE8,-0.2026,No,0.37,0.08
Q9ERF3,0.04344,No,0.91,0.71
Q9ERG0,0.04229,No,0.91,0.71
Q9ERG2,0.08071,No,0.84,0.48
Q9ERH4,1.143,Yes,0.00,0.00
Q9ERH7,0.3008,No,0.09,0.01
Q9ERI2,0.01742,No,0.94,0.88
Q9ERI5,0.2021,No,0.37,0.08
Q9ERI6,-0.05307,No,0.90,0.64
Q9ERK4,0.1371,No,0.65,0.23
Q9ERN0,0.03116,No,0.93,0.79
Q9ERR1,0.03693,No,0.92,0.75
Q9ERR7,-0.05466,No,0.90,0.64
Q9ERS2,-0.026,No,0.94,0.82
Q9ERS5,0.03406,No,0.92,0.77
Q9ERU3,-0.2564,No,0.18,0.03
Q9ERU9,-0.03045,No,0.93,0.79
Q9ERV1,-0.0354,No,0.92,0.76
Q9ERY9,-0.2273,No,0.27,0.05
Q9ES00,0.0212,No,0.94,0.85
Q9ES18,0.2455,No,0.21,0.03
Q9ES28,-0.022,No,0.94,0.85
Q9ES30,-0.07606,No,0.85,0.51
Q9ES34,-0.05325,No,0.90,0.64
Q9ES46,-0.02724,No,0.93,0.81
Q9ES52,-0.03908,No,0.92,0.73
Q9ES56,-0.008489,No,0.96,0.94
Q9ES70,0.1837,No,0.44,0.11
Q9ES74,0.119,No,0.72,0.30
Q9ES89,-0.4148,Yes,0.01,0.00
Q9ESC8,-0.3537,Yes,0.03,0.00
Q9ESD6,-0.01102,No,0.95,0.92
Q9ESD7,-0.1903,No,0.42,0.10
Q9ESE1,-0.04498,No,0.91,0.70
Q9ESG9,0.5065,Yes,0.00,0.00
Q9ESJ0,0.1428,No,0.62,0.21
Q9ESJ4,-0.07031,No,0.86,0.54
Q9ESK9,-0.0822,No,0.84,0.48
Q9ESL4,0.1404,No,0.63,0.22
Q9ESN5,0.4759,Yes,0.00,0.00
Q9ESN6,-0.3193,No,0.06,0.01
Q9ESP1,-0.05987,No,0.89,0.60
Q9EST3,-0.004687,No,0.96,0.97
Q9EST4,0.09276,No,0.81,0.42
Q9EST5,0.2875,No,0.11,0.01
Q9ESU6,-0.08193,No,0.84,0.48
Q9ESV0,0.2961,No,0.10,0.01
Q9ESW4,-0.01236,No,0.95,0.91
Q9ESX4,-0.06567,No,0.88,0.57
Q9ESX5,0.006341,No,0.96,0.96
Q9ESY9,0.002193,No,0.96,0.98
Q9ESZ8,-0.08608,No,0.83,0.45
Q9ET22,-0.287,No,0.11,0.01
Q9ET26,0.05062,No,0.91,0.66
Q9ET30,-0.07332,No,0.86,0.52
Q9ET54,0.1642,No,0.53,0.15
Q9ET78,0.2951,No,0.10,0.01
Q9JHC9,-0.1159,No,0.73,0.31
Q9JHD1,-0.1051,No,0.77,0.36
Q9JHD2,-0.1019,No,0.78,0.38
Q9JHE3,-0.3562,Yes,0.03,0.00
Q9JHE7,0.1657,No,0.52,0.15
Q9JHF9,-0.3594,Yes,0.03,0.00
Q9JHH9,0.08622,No,0.83,0.45
Q9JHI0,-0.2016,No,0.37,0.08
Q9JHI5,-0.1577,No,0.56,0.17
Q9JHI7,0.09079,No,0.81,0.43
Q9JHJ0,0.00000725,No,0.97,>0.9999
Q9JHJ3,-0.1401,No,0.63,0.22
Q9JHK4,0.1878,No,0.43,0.10
Q9JHL1,-0.06523,No,0.88,0.57
Q9JHP7,0.00561,No,0.96,0.96
Q9JHQ5,0.05775,No,0.89,0.62
Q9JHR7,0.08975,No,0.82,0.44
Q9JHS3,0.1855,No,0.44,0.11
Q9JHS4,0.03709,No,0.92,0.75
Q9JHS9,0.06575,No,0.88,0.57
Q9JHT5,0.1036,No,0.78,0.37
Q9JHU2,0.64,Yes,0.00,0.00
Q9JHU4,0.1208,No,0.71,0.29
Q9JHU9,0.1223,No,0.71,0.29
Q9JHW2,0.0285,No,0.93,0.80
Q9JHW4,-0.09412,No,0.80,0.41
Q9JHW9,-0.3839,Yes,0.01,0.00
Q9JHZ2,0.3824,Yes,0.01,0.00
Q9JI08,-0.003631,No,0.96,0.97
Q9JI10,0.05972,No,0.89,0.60
Q9JI11,0.004711,No,0.96,0.97
Q9JI13,0.2644,No,0.16,0.02
Q9JI19,-0.1853,No,0.44,0.11
Q9JI38,-0.1552,No,0.57,0.18
Q9JI39,-0.01408,No,0.95,0.90
Q9JI44,-0.4929,Yes,0.00,0.00
Q9JI46,0.03339,No,0.92,0.77
Q9JI57,-0.08381,No,0.84,0.47
Q9JI58,0.05498,No,0.90,0.63
Q9JI75,-0.07646,No,0.85,0.51
Q9JI78,-0.1244,No,0.70,0.28
Q9JI90,-0.1098,No,0.75,0.34
Q9JI99,-0.05256,No,0.90,0.65
Q9JIA7,-0.1216,No,0.71,0.29
Q9JIB0,0.2717,No,0.14,0.02
Q9JIB4,0.009482,No,0.95,0.93
Q9JIF0,-0.04232,No,0.91,0.71
Q9JIF3,-0.1625,No,0.54,0.16
Q9JIF7,0.09315,No,0.80,0.42
Q9JIG4,-0.04992,No,0.91,0.66
Q9JIG7,0.009267,No,0.95,0.94
Q9JIG8,-0.07351,No,0.86,0.52
Q9JIH2,0.137,No,0.65,0.23
Q9JII1,-0.1882,No,0.43,0.10
Q9JII5,-0.07581,No,0.85,0.51
Q9JII6,-0.1175,No,0.73,0.31
Q9JIK5,-0.3188,No,0.06,0.01
Q9JIK9,-0.1149,No,0.74,0.32
Q9JIL5,-0.006666,No,0.96,0.95
Q9JIM1,0.2699,No,0.15,0.02
Q9JIM3,-0.1391,No,0.64,0.23
Q9JIP6,-0.1168,No,0.73,0.31
Q9JIQ3,-0.4386,Yes,0.00,0.00
Q9JIS5,-0.01453,No,0.95,0.90
Q9JIS8,0.03013,No,0.93,0.79
Q9JIW9,-0.2054,No,0.35,0.07
Q9JIX0,-0.0447,No,0.91,0.70
Q9JIX8,0.01907,No,0.94,0.87
Q9JIX9,-0.1462,No,0.61,0.20
Q9JIY2,-0.03623,No,0.92,0.75
Q9JIY5,-0.0447,No,0.91,0.70
Q9JIZ9,-0.05314,No,0.90,0.64
Q9JJ00,-0.03983,No,0.92,0.73
Q9JJ04,0.05368,No,0.90,0.64
Q9JJ06,0.01086,No,0.95,0.92
Q9JJ28,-0.4323,Yes,0.00,0.00
Q9JJ66,1.158,Yes,0.00,0.00
Q9JJ78,0.4192,Yes,0.01,0.00
Q9JJ80,0.1884,No,0.42,0.10
Q9JJ89,-0.04123,No,0.92,0.72
Q9JJA2,-0.1265,No,0.69,0.27
Q9JJA4,0.2117,No,0.33,0.07
Q9JJA7,-0.0616,No,0.89,0.59
Q9JJC6,-0.06215,No,0.89,0.59
Q9JJD0,-0.1599,No,0.55,0.16
Q9JJE7,0.02618,No,0.94,0.82
Q9JJF3,0.03163,No,0.92,0.78
Q9JJF9,-0.07401,No,0.86,0.52
Q9JJG0,0.013,No,0.95,0.91
Q9JJG9,-0.06535,No,0.88,0.57
Q9JJI6,-0.1567,No,0.56,0.17
Q9JJI8,-0.08335,No,0.84,0.47
Q9JJK2,0.0631,No,0.89,0.58
Q9JJK5,0.1359,No,0.65,0.24
Q9JJL8,0.02588,No,0.94,0.82
Q9JJN6,0.4168,Yes,0.01,0.00
Q9JJQ0,-0.1244,No,0.70,0.28
Q9JJR8,-0.0885,No,0.82,0.44
Q9JJT0,0.08471,No,0.83,0.46
Q9JJT9,0.1999,No,0.38,0.08
Q9JJU8,0.07356,No,0.86,0.52
Q9JJV2,0.07968,No,0.85,0.49
Q9JJW6,-0.2492,No,0.20,0.03
Q9JJX6,-0.3599,Yes,0.03,0.00
Q9JJX7,0.5219,Yes,0.00,0.00
Q9JJY3,0.305,No,0.08,0.01
Q9JJY4,0.1745,No,0.49,0.13
Q9JJZ4,0.105,No,0.77,0.36
Q9JJZ6,-0.5331,Yes,0.00,0.00
Q9JK23,0.07191,No,0.86,0.53
Q9JK38,0.1466,No,0.61,0.20
Q9JK42,-0.2322,No,0.25,0.04
Q9JK48,0.08716,No,0.83,0.45
Q9JK53,-0.2829,No,0.12,0.01
Q9JK81,0.009295,No,0.95,0.94
Q9JK83,0.342,Yes,0.04,0.00
Q9JK84,0.08755,No,0.83,0.45
Q9JK91,0.2462,No,0.21,0.03
Q9JK92,0.1488,No,0.60,0.20
Q9JKB1,0.0226,No,0.94,0.84
Q9JKB3,0.00141,No,0.96,0.99
Q9JKC7,0.04289,No,0.91,0.71
Q9JKC8,0.08587,No,0.83,0.46
Q9JKF1,-0.3037,No,0.08,0.01
Q9JKF6,0.04165,No,0.92,0.72
Q9JKF7,0.04761,No,0.91,0.68
Q9JKJ9,-0.2542,No,0.19,0.03
Q9JKK1,0.02443,No,0.94,0.83
Q9JKK8,0.3069,No,0.08,0.01
Q9JKL4,0.03884,No,0.92,0.74
Q9JKN1,0.03659,No,0.92,0.75
Q9JKP5,-0.0552,No,0.90,0.63
Q9JKP7,0.3537,Yes,0.03,0.00
Q9JKP8,0.1817,No,0.45,0.11
Q9JKR6,0.1344,No,0.66,0.24
Q9JKS4,0.1363,No,0.65,0.24
Q9JKS5,-0.3184,No,0.06,0.01
Q9JKV1,0.05964,No,0.89,0.60
Q9JKV5,-0.04737,No,0.91,0.68
Q9JKW0,0.09378,No,0.80,0.42
Q9JKX4,0.2008,No,0.37,0.08
Q9JKX6,0.07074,No,0.86,0.54
Q9JKY0,0.03745,No,0.92,0.75
Q9JKY5,0.1541,No,0.58,0.18
Q9JKZ2,-0.1137,No,0.74,0.32
Q9JL15,0.1196,No,0.72,0.30
Q9JL16,0.1776,No,0.47,0.12
Q9JL19,-0.2381,No,0.24,0.04
Q9JL35,0.01442,No,0.95,0.90
Q9JL56,-0.1819,No,0.45,0.11
Q9JL61,-0.4396,Yes,0.00,0.00
Q9JL62,0.1427,No,0.62,0.22
Q9JLB0,-0.1793,No,0.46,0.12
Q9JLB2,0.006622,No,0.96,0.95
Q9JLB9,-0.03348,No,0.92,0.77
Q9JLC4,-0.2611,No,0.17,0.02
Q9JLC6,0.2563,No,0.18,0.03
Q9JLC8,-0.07668,No,0.85,0.51
Q9JLG8,0.2267,No,0.27,0.05
Q9JLI6,0.08391,No,0.84,0.47
Q9JLI8,-0.07609,No,0.85,0.51
Q9JLJ1,0.06171,No,0.89,0.59
Q9JLJ2,-0.01176,No,0.95,0.92
Q9JLJ5,-0.3551,Yes,0.03,0.00
Q9JLL0,-0.1057,No,0.77,0.36
Q9JLM8,-0.4171,Yes,0.01,0.00
Q9JLM9,0.2084,No,0.34,0.07
Q9JLN9,-0.007953,No,0.96,0.94
Q9JLQ0,-0.006655,No,0.96,0.95
Q9JLQ2,0.1127,No,0.74,0.33
Q9JLR1,-0.09341,No,0.80,0.42
Q9JLT4,-0.1034,No,0.78,0.37
Q9JLV1,0.1458,No,0.61,0.21
Q9JLV2,-0.009599,No,0.95,0.93
Q9JLV5,0.009231,No,0.95,0.94
Q9JLV6,0.03257,No,0.92,0.78
Q9JLY0,0.1718,No,0.50,0.14
Q9JLZ3,-0.1606,No,0.55,0.16
Q9JM05,0.05635,No,0.90,0.62
Q9JM13,0.02023,No,0.94,0.86
Q9JM14,0.01285,No,0.95,0.91
Q9JM51,-0.1734,No,0.49,0.13
Q9JM58,-0.05115,No,0.90,0.66
Q9JM62,-0.0295,No,0.93,0.80
Q9JM73,0.2725,No,0.14,0.02
Q9JM76,-0.01209,No,0.95,0.92
Q9JM96,0.2438,No,0.22,0.03
Q9JM98,0.2679,No,0.15,0.02
Q9JMA1,0.1528,No,0.58,0.18
Q9JMA2,0.07808,No,0.85,0.50
Q9JMB0,-0.1961,No,0.39,0.09
Q9JMD0,0.0854,No,0.83,0.46
Q9JMD1,-0.8176,Yes,0.00,0.00
Q9JMD3,-0.3066,No,0.08,0.01
Q9JME7,-0.003181,No,0.96,0.98
Q9JMG1,-0.0177,No,0.94,0.88
Q9JMG2,-0.0484,No,0.91,0.67
Q9JMG3,0.03866,No,0.92,0.74
Q9JMG7,-0.2502,No,0.20,0.03
Q9JMH6,0.2473,No,0.21,0.03
Q9JMH7,-0.2469,No,0.21,0.03
Q9JMH9,-0.1185,No,0.72,0.30
Q9JMK0,0.1275,No,0.69,0.27
Q9JMK2,0.04985,No,0.91,0.67
Q9QUG2,-0.1051,No,0.77,0.36
Q9QUH0,-0.15,No,0.59,0.19
Q9QUI0,0.1358,No,0.65,0.24
Q9QUJ7,-0.09146,No,0.81,0.43
Q9QUK3,-0.2473,No,0.21,0.03
Q9QUM9,0.03595,No,0.92,0.75
Q9QUR6,0.1146,No,0.74,0.32
Q9QUR7,-0.1742,No,0.49,0.13
Q9QUS6,-0.1349,No,0.66,0.24
Q9QVP9,-0.05698,No,0.89,0.62
Q9QWF0,0.3751,Yes,0.02,0.00
Q9QWH1,-0.08531,No,0.83,0.46
Q9QWR8,-0.2654,No,0.16,0.02
Q9QWT9,0.2528,No,0.19,0.03
Q9QWV9,0.0149,No,0.95,0.90
Q9QWY8,0.02812,No,0.93,0.81
Q9QX15,-0.2276,No,0.27,0.05
Q9QX47,0.06552,No,0.88,0.57
Q9QX60,-0.1788,No,0.47,0.12
Q9QXA1,-0.09458,No,0.80,0.41
Q9QXA5,-0.1154,No,0.73,0.32
Q9QXA7,0.3176,No,0.06,0.01
Q9QXB9,0.09761,No,0.79,0.40
Q9QXD8,-0.09512,No,0.80,0.41
Q9QXE0,-0.09749,No,0.79,0.40
Q9QXE2,-0.1924,No,0.41,0.09
Q9QXE7,0.0329,No,0.92,0.78
Q9QXG2,0.1653,No,0.53,0.15
Q9QXG4,-0.2214,No,0.29,0.05
Q9QXG9,0.5364,Yes,0.00,0.00
Q9QXJ4,0.002273,No,0.96,0.98
Q9QXK2,0.3283,No,0.05,0.00
Q9QXK3,-0.03507,No,0.92,0.76
Q9QXK7,-0.06299,No,0.89,0.58
Q9QXL2,-0.4195,Yes,0.01,0.00
Q9QXL8,-0.02066,No,0.94,0.86
Q9QXM0,0.2483,No,0.21,0.03
Q9QXM1,-0.7025,Yes,0.00,0.00
Q9QXN0,-0.009162,No,0.95,0.94
Q9QXN3,-0.07193,No,0.86,0.53
Q9QXP7,-0.4419,Yes,0.00,0.00
Q9QXS1,0.05162,No,0.90,0.65
Q9QXS6,0.08714,No,0.83,0.45
Q9QXT0,-0.2612,No,0.17,0.02
Q9QXT1,0.02467,No,0.94,0.83
Q9QXV1,-0.2815,No,0.12,0.01
Q9QXV8,-0.01072,No,0.95,0.93
Q9QXV9,0.1655,No,0.52,0.15
Q9QXX0,0.04095,No,0.92,0.72
Q9QXX4,0.08268,No,0.84,0.47
Q9QXY6,-0.08883,No,0.82,0.44
Q9QXY9,-0.0458,No,0.91,0.69
Q9QXZ0,-0.04356,No,0.91,0.71
Q9QY06,-0.1524,No,0.59,0.19
Q9QY24,-0.1993,No,0.38,0.08
Q9QY36,0.2826,No,0.12,0.01
Q9QY66,0.1288,No,0.68,0.26
Q9QY73,-0.2282,No,0.27,0.05
Q9QY76,-0.03612,No,0.92,0.75
Q9QY80,0.01242,No,0.95,0.91
