"uniprot","main_gene","protein_name","I3_1","I3_2","I3_3","I3_4","I9_1","I9_2","I9_3","I9_4","I15_1","I15_2","I15_3","I15_4","I21_1","I21_2","I21_3","I21_4","pval","Phase","Amplitude"
"P46638","Rab11b","Ras-related protein Rab-11B",3584675.84688993,3518841.76717279,3350838.1557205,3243615.37034545,3717942.12195169,3377649.78839819,3575804.52701129,3520370.29255876,3539090.47707605,3454505.12041182,3138040.83012146,3561903.19061193,3751310.29114694,3242617.56135684,3061468.90389259,3145689.73598902,0.114972930685014,10.18,101084
"P46656","Fdx1","Adrenodoxin, mitochondrial",366771.623160435,348345.656175205,223815.550853233,298919.723980835,336910.741992677,322280.262574049,315912.23543415,334234.594827791,307726.144160093,282657.317982911,288093.117758981,349866.171667215,422876.752494446,391182.950983921,274856.478804203,238290.392821737,0.262374995672894,9.52,2272
"P46664","Adss","Adenylosuccinate synthetase isozyme 2",3127820.12899429,3380580.82908078,2621136.48306609,2779522.29419221,3177622.78992642,3119396.29989227,2913443.75176204,2971269.24487391,3408322.17505338,2926549.11932038,2928624.6192423,3154602.40267143,3037178.99079925,2764897.90515789,3074806.38978194,2995308.6802142,0.201155483439201,13.92,67053
"P46718","Pdcd2","Programmed cell death protein 2",79593.7947002052,88994.314042052,159674.805383782,153899.091018182,103902.996209055,85179.0356583058,173545.022413803,147132.157447295,110618.049192861,93381.4439192696,146911.145216668,128701.9777136,62189.2259721517,78187.1463346539,138446.807294083,155478.319867383,0.219906178338852,10.94,7202
"P46735","Myo1b","Unconventional myosin-Ib",7203240.69664257,7321192.00571827,7127187.15265165,7122795.01207917,7330597.96830373,6941253.32506604,7317597.37861458,7354585.93589249,7146993.56953954,8393479.68995791,7348050.6008039,7844892.79059685,6885059.69655081,7333537.6687333,7837180.47589662,7240368.82770016,0.0878696844004885,16.41,220232
"P46737","Brcc3","Lys-63-specific deubiquitinase BRCC36",828622.539292802,584024.529065667,668864.791006505,813157.487938869,719557.688730619,768755.58223053,922853.135596497,786370.514056918,696460.168626464,811752.314206638,846081.433528742,876009.936074983,631015.098469204,682692.745273627,850540.876397765,867617.988670921,0.143901630241577,13.87,41416
"P46938","Yap1","Transcriptional coactivator YAP1",84002.4071308574,88742.965578755,66229.4260442355,97980.7357640558,102959.286583547,98020.1819898189,72593.6017226968,81621.0205860505,87589.6353100608,95233.740382842,90740.5274525038,88052.4292931229,83045.6395666801,89527.8798240657,98315.9934327911,88244.7345702534,0.262374995672894,16.49,2168
"P46978","Stt3a","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A",4175227.44147627,3904027.19867053,4272401.30901089,4457450.92212468,4619077.57803272,4025533.80523592,4414895.78372647,4424657.86269215,4321281.49507855,4251101.94718678,4245148.13779963,4532430.24489427,4311146.53353488,3944885.69989874,4160853.67927327,4676718.31152281,0.155780990214867,13.19,77428
"P47199","Cryz","Quinone oxidoreductase",11787508.2819474,12906543.487807,11213132.8719019,12503036.0507809,11897462.4739312,12465765.6982787,12150541.6822669,13700605.5391411,12790533.4619756,11262739.1288678,13118488.7631199,12993803.7833304,13309053.0093163,12788950.182655,12529626.4206217,11876007.6264315,0.155780990214867,15.85,151455
"P47738","Aldh2","Aldehyde dehydrogenase, mitochondrial",128322900.391761,131108171.119113,122090743.603129,135166334.46632,115473517.016691,119606318.85292,111976804.109787,133674250.145921,129501982.349112,125596819.071162,128330889.706962,117808836.316104,125760021.83353,125246015.796146,113830519.136396,120384017.866605,0.133396167882644,0.94,1558339
"P47740","Aldh3a2","Fatty aldehyde dehydrogenase",23828052.8406787,23088980.2490212,20748092.5807066,26729179.8015147,21253762.6070264,22512194.3346811,20139608.6526836,26137976.3427028,25833550.8501519,13805119.0531488,27135409.7110773,18638973.3027288,20401741.9352406,24114591.8384289,21659744.4921212,21913751.142136,0.239425905032043,4.16,797191
"P47753","Capza1","F-actin-capping protein subunit alpha-1",1129974.50806354,1311890.91457465,1004353.884272,1046665.89890815,1107827.78710215,1161813.89761281,1050319.05666191,954902.746685147,1025977.79434243,1141809.08222539,1032164.15162033,1079955.64452226,1168380.37974,1072967.1106467,1108165.9235584,1055858.89157499,0.201155483439201,1.3,28378
"P47754","Capza2","F-actin-capping protein subunit alpha-2",4436570.70575409,4748386.84765264,3794205.26286567,3934130.19847007,4567433.95256177,4667834.19157431,4018741.43848894,4003861.2158778,4829408.73994932,4871125.45404069,4251188.44107316,4217468.17290086,4964353.26530697,4332556.62209678,4432837.83517487,4263066.95963479,0.122991117852334,17.65,112990
"P47758","Srprb","Signal recognition particle receptor subunit beta",2412960.42528377,2040132.35906194,2196505.48801959,2139573.12737763,2501778.70083802,2149897.52185129,2471054.41834794,2323784.40338902,2249112.72436928,2098771.59728015,2392576.06381187,2361492.89533554,2421337.97959853,1957927.97289222,2067632.40990994,2323966.92262918,0.122991117852334,11.64,83018
"P47791","Gsr","Glutathione reductase, mitochondrial",2883356.83261765,2717576.84071488,2773132.66091228,3115474.92156809,2913263.5787167,2788612.30332376,2835280.86078867,2619157.93724954,2789425.34540863,2932527.19508225,2751452.81699329,2478688.18207656,2747627.43316664,2655127.60740834,2897750.77790837,3078932.18829449,0.262374995672894,2.37,64949
"P47802","Mtx1","Metaxin-1",2467005.51606673,2379836.24885811,2284155.92340065,2553124.83457876,2291839.85547629,1505370.89661936,2440350.44640158,2255220.88664744,2645136.80812078,2366450.47737914,2588261.15673226,2243927.05515623,1748099.02469947,2353068.34379918,2147888.6987379,2195714.9911031,0.122991117852334,18.7,38778
"P47809","Map2k4","Dual specificity mitogen-activated protein kinase kinase 4",948219.108776831,912025.451531113,958073.884585311,968787.712409486,847842.667816807,949201.427762077,976363.635502092,999361.741461989,936239.842380898,933822.659545229,949618.148625309,1055782.51301059,849480.021768706,854828.428863788,921015.260564167,980488.492559405,0.169240514608877,12.54,19568
"P47811","Mapk14","Mitogen-activated protein kinase 14",1151366.6207593,1030792.91352832,1040577.67046276,964308.315386906,1151498.08812368,1134756.41216639,1137426.59546908,961278.929705819,1132919.19191993,1096519.11661799,1017301.17262209,1143310.09164836,1212740.68183823,1069793.54267671,984637.779049293,1084963.06425858,0.169240514608877,14.74,20262
"P47856","Gfpt1","Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1",1563820.79350789,1249875.47257944,1064698.60949151,1207280.03265907,1226958.9418881,1125233.64385078,1284528.86444958,1366894.31115583,1595352.42535725,1143837.39871204,1423872.17321634,1587530.79084228,1306977.32395846,1273648.28299694,1243203.36951953,1362658.61916423,0.0965559619748949,17.02,105059
"P47857","Pfkm","ATP-dependent 6-phosphofructokinase, muscle type",1944903.54429496,1948733.49858373,1901753.51767196,2278766.6893169,1706869.10419201,2486520.33462899,1730520.21654705,2109346.24188816,2004674.38300612,2116497.33021886,2096073.64154811,2053431.55584081,2048120.69451491,3248569.63573391,2191985.56585018,1775057.85131065,0.169240514608877,21.46,107303
"P47877","Igfbp2","Insulin-like growth factor-binding protein 2",69078.1218035706,61380.8938313427,125231.538258557,125646.799379197,51403.3322366105,75009.9236718883,170047.126741484,127940.099857248,52153.1533953754,86421.3912323168,113560.436049763,121929.988941105,81326.8632584614,88659.8709367554,83200.7885547769,120038.559392672,0.288162133531305,8.31,5833
"P47911","Rpl6","60S ribosomal protein L6",813036.065695497,840979.332670137,809748.146492114,734454.801834889,1166490.2525011,976532.159368083,873685.873800953,776814.313248267,936534.827343453,806542.864208926,927015.501431974,797021.327463971,811127.065133726,1012856.17102467,804438.703674494,999977.831693729,0.184125796212024,12.95,33768
"P47934","Crat","Carnitine O-acetyltransferase",2189368.53281211,1512196.25662633,1995231.01886334,1993685.95166307,1703635.51092685,2081703.84032825,1571067.13385421,2313243.32067972,1768929.55944544,2244512.35895174,1951526.71028044,1500674.93078486,1671736.7201189,2231109.67105722,1748520.00437213,1738985.93954785,0.262374995672894,7.39,26567
"P47941","Crkl","Crk-like protein",1642704.7104725,1699898.56054025,1572582.63975799,1671279.09790329,1549222.07075623,1700158.28805898,1666229.14450921,1690040.78488076,1779799.6144329,1772812.56074131,1623461.63715347,1756534.66697803,1654664.6974447,1710724.15253667,1727509.49043868,1600130.26057694,0.0807674488098014,16.69,38095
"P47962","Rpl5","60S ribosomal protein L5",5341692.76075778,4840946.92602431,4865832.30555118,5326653.0956921,5703207.67245733,5106147.34535768,5283606.38875945,5467723.92694992,4923667.94190951,5221895.1970527,5501729.55760008,5689701.51088465,5246270.9956626,4766449.76188512,5101421.64805733,5305306.87485008,0.0965559619748949,12.58,169539
"P47963","Rpl13","60S ribosomal protein L13",1334720.04147761,1053366.75002388,1454663.02144859,1406400.31780623,1646302.63851004,1181407.89343259,1639906.09851982,1519889.19821631,1336459.2913914,1270103.49593045,1752398.07873676,1568870.35009749,1349501.76998891,1290388.17616727,1246018.07547451,1505157.40124515,0.133396167882644,13.15,101820
"P47964","Rpl36","60S ribosomal protein L36",113992.033846308,112993.639843706,138731.978020026,168445.530603858,134900.774561082,116560.933563533,150420.608306155,193006.504076099,122339.610649214,130331.067089171,220913.422267791,224253.114035725,131496.687689051,109240.646053479,127571.567079709,174663.001671915,0.133396167882644,14.61,20756
"P48025","Syk","Tyrosine-protein kinase SYK",93058.7009262896,151313.587104449,86843.4786075119,105295.055250303,65552.4968219849,78605.0014421493,71344.3574192017,71399.6190650294,81085.2721875772,119115.984692428,59968.7754932115,66091.6718278254,116082.584404728,93088.2688405448,98729.5296501552,75126.399112424,0.0585976261075685,0.83,15804
"P48036","Anxa5","Annexin A5",9411410.00621417,9539230.42983304,9135147.00574899,9277915.73842177,8248585.95626295,10125103.4829342,8544082.91186334,9343495.28501664,9647499.94474681,9742644.36384034,9227616.99787686,9825536.64899159,8748946.4261712,8826721.14565288,10549874.4953067,8968608.09038858,0.169240514608877,18.7,167055
"P48193","Epb41","Protein 4.1",2462759.16347475,2884207.89217298,2936594.03411961,2511262.70106942,2448393.49179813,2586862.20008274,2765890.73069319,2670635.73429614,2593310.06961176,2700006.48510947,2426024.50518925,2556107.06948813,2460024.10842424,2621190.70609935,3080266.61357042,2488491.59266328,0.239425905032043,2.64,60244
"P48377","Rfx1","MHC class II regulatory factor RFX1",19325.2769502935,15686.0252062899,15861.0209995726,15948.3360913853,18945.2517788653,18064.9516046046,18144.5315431035,18068.4518007056,16426.6583313797,22715.2944447554,16935.0928894024,19478.6413571445,18546.7303536187,14129.2321253187,16992.4497962224,15312.475075844,0.0807674488098014,13,1335
"P48410","Abcd1","ATP-binding cassette sub-family D member 1",536804.379182367,502091.935607847,428498.54920487,411114.607036915,553581.895562868,464367.845258355,457098.803347411,399874.831326972,484086.883505296,496029.630317732,450040.358422378,411667.858993889,457589.769065879,487360.800345429,373628.913421609,475828.294219119,0.349230017313631,8.85,7161
"P48428","Tbca","Tubulin-specific chaperone A",256443.217137039,195980.829626427,249467.761200894,265813.072405332,259123.00474794,249857.438959728,281203.732014505,303213.823949792,262378.43908588,249257.971595409,270816.507522755,251055.701473354,250294.570423265,225356.682881214,235261.287814575,305508.930608376,0.122991117852334,12.38,11596
"P48437","Prox1","Prospero homeobox protein 1",661482.319398601,584304.03448017,414829.244238215,525612.773617454,634967.07834811,586083.080321313,562537.570287649,467141.431111877,618544.208141438,553983.043006596,503997.658199028,433214.028584855,633660.112013765,597306.441214043,556214.601334681,502144.287683321,0.262374995672894,3.21,10430
"P48678","Lmna","Prelamin-A/C;Lamin-A/C",4965991.52522722,4009572.39368822,5342566.66472176,5341781.59788626,4328549.14960616,4487015.47659968,5742218.03869127,5828494.36967506,4359141.36000715,5306656.88388343,4766250.34334654,5622118.07297255,4198812.35533486,4033545.78608514,5254373.31500114,4928860.62718751,0.143901630241577,11.26,206600
"P48722","Hspa4l","Heat shock 70 kDa protein 4L",1304841.73812056,1285576.73143267,1244698.99398327,1189454.32399938,1304996.77458354,1303950.2977766,1281484.19706494,1052152.65957557,1137853.64527778,1349501.56915682,1191808.97302477,1213590.66382306,1314892.87731286,1323015.46003899,1144252.28515768,1265156.38948948,0.239425905032043,1.36,19890
"P48725","Pcnt","Pericentrin",334814.225691323,247260.135167188,419297.062380931,448444.292899025,322854.922443437,306673.029024413,651108.902766191,339796.352707462,283666.652667281,364408.690349124,462141.184326609,332947.02897779,308014.972659881,275664.736706304,421232.285718335,436368.392909962,0.420917314601075,9.99,20748
"P48758","Cbr1","Carbonyl reductase [NADPH] 1",6719947.72389853,6457513.97697642,6772654.26701489,6478682.2075953,6023119.95297918,6755874.71966986,6595553.15934121,7047402.50025707,6871320.69209659,8573721.85458666,6101504.45229222,5932840.27537157,7038004.23755014,6833634.0028378,7182733.60420372,6047964.83851218,0.219906178338852,18.47,114944
"P48771","Cox7a2","Cytochrome c oxidase subunit 7A2, mitochondrial",15285369.1135652,11749967.2080755,14971721.3782419,16746228.6044203,14833195.5127309,14091086.885576,14969021.6168083,13678250.8532785,13378740.853207,17661069.1383092,13713800.5953118,14407060.0034139,11108072.9106708,15990820.670811,15257146.6671476,15683106.6484739,0.184125796212024,16.3,88515
"P48774","Gstm5","Glutathione S-transferase Mu 5",1172161.56249386,1305211.71344302,1011636.82442044,1103884.28949862,1195548.25251372,1286425.63165289,1083581.67895501,1167829.39080521,1375149.75681846,1041910.33173594,1085484.01327086,1055653.95256586,1412773.85661047,1155195.57269328,1313226.28417928,1156453.73699402,0.143901630241577,23.58,29428
"P48962","Slc25a4","ADP/ATP translocase 1",502194.827094334,375790.911593601,545617.359776401,567055.936829859,659119.389572853,3405666.14351395,460349.122111771,463577.618621169,607557.610458306,768307.954131471,548336.678566034,728838.612212255,1329097.34228855,5858731.27552539,661263.153064895,556141.842673476,0.0585976261075685,20.01,316433
"P49117","Nr2c2","Nuclear receptor subfamily 2 group C member 2",38694.8271900552,44855.9616184653,39908.3045426737,39639.4235849111,36471.9409164159,38056.1047145538,46770.5245557602,39132.8913041824,35017.1652128239,40774.4442611826,36367.0871818969,48725.4245481125,39527.8880989946,43988.3558289674,48462.6761489829,39324.228289411,0.155780990214867,23.51,1103
"P49135","Ercc3","TFIIH basal transcription factor complex helicase XPB subunit",74001.1503798382,80903.4628174822,72954.8317247588,87399.817655264,68149.471635741,74191.7127464256,74506.4219385225,67674.8490341624,90194.5429143786,81203.3507588273,79434.796007119,74986.3734305218,83637.9928884186,80177.2555756636,78956.9433532704,69671.7271004938,0.0749192288467448,20.5,5903
"P49138","Mapkapk2","MAP kinase-activated protein kinase 2",243952.358111606,144617.306621757,300523.749997876,310728.687107377,279476.616921636,261848.801974453,376723.660310401,323357.523841851,249262.190605044,265070.8804419,337463.246414562,330878.877202706,270803.241008236,226628.00319452,313255.85966527,325119.275345528,0.122991117852334,13.82,23587
"P49182","Serpind1","Heparin cofactor 2",1109084.96832963,1173097.39597553,1001681.50571355,958228.749170205,1122730.30342317,1178982.96973226,1032594.92794736,900640.958788544,1053238.53667856,1006958.98204478,835058.315335341,898469.2563008,987808.297482944,960950.030846074,1057045.40963113,859001.151335711,0.0965559619748949,6.41,49458
"P49222","Epb42","Erythrocyte membrane protein band 4.2",302396.140553323,696213.773624774,455701.370663601,303040.940153508,527287.603815385,721688.56738389,255087.217631609,225600.614251229,420762.400406123,283688.789516925,274320.137054385,316649.933404611,551187.484607399,526722.013557975,604927.496161993,298495.626411279,0.143901630241577,1.67,72159
"P49312","Hnrnpa1","Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed",2733537.22053988,2577227.71756804,2852737.72815921,2770241.05019092,2701213.70169866,2834256.07581885,3004205.6893034,2735129.65903184,2773592.73458042,3204838.67422839,2285437.64413088,2652265.28597814,2835964.60956609,2481189.08118944,2621413.48336684,2559673.78573934,0.133396167882644,9.81,75918
"P49429","Hpd","4-hydroxyphenylpyruvate dioxygenase",28152096.4457942,26107318.6324046,24739405.0114198,23786300.5027837,30520774.9226542,27415076.8708501,29799876.5335215,26279245.0136399,28480869.1185114,39362135.139978,26614502.9667539,25455011.1709532,27270366.9411093,32001158.4406017,23671369.4748124,28126055.240308,0.122991117852334,14.75,1802245
"P49442","Inpp1","Inositol polyphosphate 1-phosphatase",1081799.55123549,1076206.36785756,1343135.71139019,1398644.13443603,945615.754840156,989166.977524471,1297196.38523251,1154949.99464493,1058074.0680276,944423.425239857,1102756.84103587,1158210.03116299,1028976.76588516,1025546.16340539,1216633.19050274,1221382.98304835,0.114972930685014,2.67,64861
"P49443","Ppm1a","Protein phosphatase 1A",2204818.06012671,2194912.78610304,2132756.55444826,2301189.69504111,2264645.45658816,2306425.95814333,2147621.39321163,2410499.04483629,2141880.85842879,1976289.39286358,2305300.81887759,2322166.65026066,2098594.28636736,2075591.67082449,2176177.82790754,2326170.36256246,0.133396167882644,9.46,46740
"P49586","Pcyt1a","Choline-phosphate cytidylyltransferase A",326480.288513407,303255.074831223,397569.743881991,363972.247192619,340399.404076391,353570.579157232,365225.72487924,356149.146739049,350515.73174303,334796.494785384,382131.269897398,375844.070106829,292648.506763161,330777.681405941,374693.030368959,377235.040471798,0.262374995672894,13.52,7453
"P49615","Cdk5","Cyclin-dependent-like kinase 5",285208.773983059,223873.100051427,204312.735834904,196867.982162383,222525.677000058,262171.058282281,238844.10941019,214717.745706897,188397.216110105,220182.574662908,189608.106699143,191487.082801623,213850.347043835,211615.219996595,222966.973366766,242258.061474034,0.0697961097033575,5.33,21126
"P49698","Hnf4a","Hepatocyte nuclear factor 4-alpha",285371.976203666,404083.870653129,336593.705451444,353358.084392427,357042.531948171,245342.436172684,320754.480911693,307987.235047827,356142.819754262,326478.238719145,333391.486735762,354791.598137502,334816.308994816,258169.832289396,369223.582278947,344685.053437211,0.169240514608877,21.21,10758
"P49722","Psma2","Proteasome subunit alpha type-2",1878628.67552809,1823758.92656533,1571077.57804459,1700629.717444,1818089.16687237,1526460.13315429,1727668.26483734,1851494.63734262,1754574.26229184,1569603.88908603,1716982.25737869,1686219.49358092,1799325.73243477,1763352.58154864,1855531.89552432,1729474.67065259,0.114972930685014,1.42,38709
"P49813","Tmod1","Tropomodulin-1",129300.80166908,369431.658051299,187841.092727427,143496.298226319,183768.695201745,220364.495908199,131928.242372492,119925.651970037,186091.856376585,131718.917267459,125398.128218073,111334.446444921,195812.084513081,244464.186035386,230736.428056128,128934.38227341,0.0807674488098014,1.95,34231
"P49817","Cav1","Caveolin-1",13004.8912574001,30852.4317319873,21019.9714122779,23190.0560883046,20364.8252792943,38877.4233781663,21503.8318265448,18765.0260568528,30023.8316183087,30621.4015989278,25120.1943189697,15912.5850439837,35324.6497709453,51169.5356458298,23441.0860103421,14598.5627029398,0.201155483439201,18.95,2515
"P49935","Ctsh","Pro-cathepsin H;Cathepsin H mini chain;Cathepsin H;Cathepsin H heavy chain;Cathepsin H light chain",4236871.50609616,4084315.09917952,4724947.79773994,4768666.5584094,3489808.65016725,4062751.294822,3662292.22133073,4760124.63414112,4064897.40445462,3385001.65088793,4166981.87678713,4021644.3309877,3646345.77728632,3684865.33809062,4843777.65839983,4176921.24613976,0.0965559619748949,2.73,221761
"P50136","Bckdha","2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",4839275.61971403,4719636.29956452,4992245.48333122,4541270.11862726,4371817.19081702,4724087.46443586,4684763.98926998,4866496.34251265,4710056.47686044,4795817.85993145,4522691.46272063,4499122.51754282,4650007.17923683,4894543.85894613,4599608.86356027,4934248.72725564,0.143901630241577,1.4,81555
