"uniprot","main_gene","protein_name","U1_V3_1","U1_V3_2","U1_V9_1","U1_V9_2","U1_V15_1","U1_V15_2","U1_V21_1","U1_V21_2","U1_I3_1","U1_I3_2","U1_I9_1","U1_I9_2","U1_I15_1","U1_I15_2","U1_I21_1","U1_I21_2","U2_V3_1","U2_V3_2","U2_V9_1","U2_V9_2","U2_V15_1","U2_V15_2","U2_V21_1","U2_V21_2","U2_I3_1","U2_I3_2","U2_I9_1","U2_I9_2","U2_I15_1","U2_I15_2","U2_I21_1","U2_I21_2"
"Q8CIH5","Plcg2","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2",83209.3855467017,83222.1914985146,93027.4124189176,59227.3530486306,56573.667132107,93116.6255776589,68645.7856449293,62302.1280836241,69043.0345442036,67350.8540230712,54779.7663432518,59007.2577811907,53101.9226374303,60438.9061780171,53529.1994217653,45889.416955357,53104.323335983,45341.4052624593,82331.6442865835,84813.0857246502,50923.4741019409,54459.0104603411,56335.804297765,59192.0322557257,56641.078278729,62741.901038385,47698.0217608342,48612.1778105318,44249.2516713777,47543.8329287759,63032.8198296026,53777.1317551677
"Q8CII2","Cdc123","Cell division cycle protein 123 homolog",475269.010390571,541336.016435709,571919.082832624,515134.326698562,527233.850206197,611477.208172607,552990.844777883,571313.556145938,562133.406223236,578693.933004803,565520.307162064,568017.382873027,584494.385783763,507570.62934814,572737.155620534,510651.032027706,483186.388334944,449677.531771226,478649.892695139,479004.680551288,435273.388472238,509021.617440681,460602.668535644,487257.317179999,396647.661894051,411941.201319642,448955.899307165,446863.938858991,443670.147295192,466209.819158636,433429.352072918,460392.906450102
"Q8CIM3","D2hgdh","D-2-hydroxyglutarate dehydrogenase, mitochondrial",33038.2485789769,32948.8128354754,38145.4298247849,45872.2004264623,34352.2309667164,45553.9241332067,42521.9826145154,46342.3443499616,42250.1387106999,50504.4987662339,52957.5062989178,46495.3304840328,36305.2743297722,29392.441040447,35814.9703282156,57706.7328410941,49386.881724333,34581.8396639148,37186.0356618273,46555.8796327346,37774.1588525757,38768.5534912066,29006.4072973388,32024.872153994,48907.5037319759,42912.7463450934,41874.5395119916,48101.092774692,44895.6234232252,34340.6132258719,40477.8892651791,37650.3724198625
"Q8CIM7","Cyp2d26","Cytochrome P450 2D26",25006784.0408576,29074976.9733128,23941117.9682725,23226309.9577716,27051710.7826115,24922562.9158153,25907541.3360272,24918324.4471215,30405801.9384387,32265669.2685362,27085868.3650472,32776516.5872548,32300569.0367857,25865255.6307691,30166546.2363053,30095180.7826368,26494302.8268709,26038644.7947149,24772074.0627891,24131104.9571198,24777910.3398882,25149538.9293444,25735879.8211748,26106750.5258012,27433166.9522943,28873205.9235548,35968169.7492229,27383011.7084843,28084638.5713227,28621197.94254,26992428.2208996,30988938.5402462
"Q8CIM8","Ints4","Integrator complex subunit 4",165541.959259157,160017.111650538,150096.052911675,144833.403710504,144507.036779381,187064.648802576,142234.928596043,157584.607622951,178001.268395259,202758.821624213,175071.648938211,166858.000520008,158808.088000092,147960.83269491,161864.569621865,150499.93235847,130046.01026904,138827.914095154,122874.372768786,97220.8674414593,135737.810430666,135534.980420146,135073.436597092,153766.079799505,133681.716382776,145632.564062805,155036.336557865,111936.003987522,172365.678824799,107032.717174731,89330.1787135836,168482.262107858
"Q8CIN4","Pak2","Serine/threonine-protein kinase PAK 2;PAK-2p27;PAK-2p34",2094486.58594078,1978118.13340205,1971733.91117587,1941569.19895782,1944875.42546416,1752239.63914625,1934427.6570394,1889430.17128422,2096013.2399979,1823216.80010894,2008532.341947,1989875.66348075,1903899.68439955,2090350.74046028,1894570.12149179,1731298.35279145,1911286.37458713,1962088.65135852,2116904.27795769,2439333.58465186,2250586.1604014,1961829.04737163,2226182.13634249,1985267.59220647,1971419.64912997,1809242.22176504,2032663.77463732,2070815.93418374,1736108.02741208,2141698.31401801,1890433.94223365,1919836.81739992
"Q8CIV8","Tbce","Tubulin-specific chaperone E",341854.645023524,349186.895927553,339440.933117031,339262.993439542,404360.425445987,267273.907733211,265203.306453012,268081.448212074,320007.593415257,220374.186655642,306393.795308851,301924.923311723,289914.337517344,307687.918714531,212023.391563368,252644.585219266,329153.436673787,390843.29308645,332450.508235332,333838.649942389,404571.466470793,393172.574161694,319756.69053225,291129.549698784,283608.380388639,384879.391212025,307202.668520753,344368.192180466,366917.091202952,343537.919025671,301808.628500985,367862.399715404
"Q8CIW5","Peo1","Twinkle protein, mitochondrial",66139.7312479031,71919.2152694475,75965.2015672928,71982.1072167676,78704.9718416381,71635.5786457483,69091.328378808,82893.5419585391,88864.6168068562,74412.0396475924,74756.9235163613,77224.9905475282,87322.0770017237,69873.9151724782,83423.6548553399,71979.575311845,79611.9965768121,72906.4350409749,72539.536365586,64408.297472379,95366.1887053251,79421.0687888648,71982.2854709216,73572.1747576554,54597.8751454652,77304.0019774487,79330.9341681907,74795.7142169653,77076.552799063,61208.320545465,78723.7579517946,77044.6526701526
"Q8CIZ8","Vwf","von Willebrand factor;von Willebrand antigen 2",381440.551649497,284651.662806111,414676.398065218,431809.227445034,333497.965423777,328715.206878151,423734.03641975,418900.4729036,387565.885655054,430777.472675055,399356.709650622,387423.366890027,318350.70381574,362969.352950737,368697.409420122,401836.359389333,461469.045716511,343242.879531848,485984.723045266,516423.518712129,396806.720843818,363661.217121783,504936.822950765,440788.310811711,546886.834465325,445611.529011198,463514.43874898,453889.020545878,426910.252667651,461824.450885869,604744.813449692,441484.991013892
"Q8CJ19","Mical3","Protein-methionine sulfoxide oxidase MICAL3",62437.3234176551,67906.9823526693,74000.0868632215,65658.0924351892,58927.8150968125,76468.5717775916,81076.1408586006,68409.5674357032,68911.1632719859,65874.0132822646,59126.7152166414,61426.6936302057,75810.4684698587,64032.272643049,63848.8702037636,78163.7055987547,54710.6631788825,47802.440590239,56364.0516340845,52532.7257851419,42031.869103609,53901.9447746794,63076.9103863792,53240.164446439,51652.1336084364,57222.5520966434,47905.5247084074,51717.0824968799,63130.5565139357,54975.5170124173,52534.1657742032,54293.3885004649
"Q8CJ40","Crocc","Rootletin",73683.1756906332,45701.4468334405,35677.0967265173,47918.8647274515,47900.0874720578,40362.8069426455,66335.3998020079,48813.8043174513,49200.6650381828,33270.1315999573,50022.0031556923,42719.1738241909,49822.8317035791,65371.8273481373,49435.5642640641,45890.9855650417,57215.7236699373,77110.9568745204,87577.4850846097,93900.1338613151,65323.899852086,55274.3590682426,87199.2404218283,74984.3369409222,71174.2973951291,66629.0901700489,59452.5490660632,68626.4907671922,50377.9497588752,51256.6154645664,62008.7587896211,41734.7601323813
"Q8CJ53","Trip10","Cdc42-interacting protein 4",89223.7982979903,83617.2996160762,94961.7607634,65930.0230501875,79812.2733660079,83447.9285178589,59895.9845930815,40838.031405312,96237.7259159534,102946.744643479,89281.0149630807,76799.102204045,87897.2055468475,75247.903267555,84412.2883923003,81608.6783288762,129372.979682457,100046.813589185,79233.078848619,126444.986926591,128074.086399126,80474.4282783422,112673.261864431,90156.5237019796,75507.5186245172,98104.3972481249,89315.4096818835,89532.7886779657,68965.7699855346,121556.34120013,55124.9075790008,93830.2271245891
"Q8CJ96","Rassf8","Ras association domain-containing protein 8",106781.214356296,99213.8358374344,120196.376554001,106260.413399645,141662.108429399,67893.5658363613,135308.321887825,98905.6360471646,134349.270576649,108249.626261654,118423.045530215,100863.529398998,137795.517528286,121384.372016276,121819.898422814,123727.545395719,140526.402359603,156192.345185819,142467.37375674,142042.053060109,135202.467259423,139398.19940343,129186.79392607,116836.093975967,148971.02843823,140303.481708221,150658.127110783,156887.859958941,153640.412890995,175451.407360866,173268.124891954,138889.876364103
"Q8CJF7","Ahctf1","Protein ELYS",490698.639616183,425998.980925081,403441.284121849,380115.248568875,387272.183601702,362255.562052406,397527.803162524,333068.380861406,478341.094765515,429508.18426476,482253.496634985,459833.558112402,441131.093385138,473043.534676963,462939.056961576,416320.203228624,451755.64801668,417089.870214566,349268.942224401,451427.495694018,411681.170671437,355312.768017351,389940.842095034,430301.046581329,484551.718425296,430227.477902424,474921.676619167,406966.017854421,422886.627388061,459173.054106711,465212.632667937,455560.276398363
"Q8CJF9","Ago3","Protein argonaute-3",65245.4958195853,83463.4132866957,80100.8195674661,81128.1486645202,71405.9666640674,75420.1697317156,75879.7451619556,67667.0068603787,78495.0829227839,96494.068627913,70858.6111328842,82615.7013595926,78528.6470368743,89792.4632619281,87119.6775258746,93597.2911372895,59743.3767400874,63776.1405226709,63130.6304185671,54932.5417443846,61346.0510349084,70143.4974082115,48827.1619591399,64072.7034459935,80261.4409570034,77749.5366704258,73514.1228451248,73265.528859394,71377.0425145349,85137.405323489,84014.681215224,66217.8207594786
"Q8CJG0","Ago2","Protein argonaute-2",1792586.67534059,1694561.80211667,1689277.72595896,1723741.85431974,1791382.04443687,1797227.55542587,1711245.62551973,1707540.21967738,1922218.63514212,1838732.87081231,1866634.25379535,1771263.69496409,1787169.44902753,2169427.67308081,1812022.96018562,1800430.95049622,1852056.71330973,1564872.73026371,1852292.62016331,1809598.83002603,1743158.53877581,1794619.27969662,1663256.63556526,1614937.73096487,1896481.22711403,1867414.1383966,1907396.9581816,1763566.1731867,1681525.6730495,1795747.86715722,1741506.09875517,1945869.65866432
"Q8CJG1","Ago1","Protein argonaute-1",740274.913982067,763953.541203472,809366.04847403,745224.991045476,855671.228341878,1013637.22009239,755033.353210022,806859.677459095,877707.919003194,896280.523173049,774006.465316365,700328.619966002,888901.844771286,769100.156066479,888252.330389365,711634.159580366,537472.27563166,471110.226654597,506659.895174186,509125.420082596,538204.33255848,515815.519915756,523236.88468244,513497.024113236,499449.733638167,578311.366323099,601823.134900648,546215.32348088,531919.829976276,544528.826318091,552565.07065191,524043.400942446
"Q8CJH3","Plxnb1","Plexin-B1",263415.191758632,272726.452115108,245596.321073601,234941.082241439,231418.218684378,246507.75440416,242214.667332135,217381.492439135,258426.796323855,268625.212487816,253719.450956694,232527.77757502,260185.968232974,321073.15243909,324409.93054044,243948.308037692,195880.730252238,181246.632607664,189524.336840102,159935.81688193,189521.679188959,170714.106122295,195628.422029839,209513.160277693,161995.373372974,180941.775951967,202471.146770112,198114.870897255,192159.341591559,227660.577020896,218190.177634862,220962.606754584
"Q8JZK9","Hmgcs1","Hydroxymethylglutaryl-CoA synthase, cytoplasmic",1986312.77275339,1804285.28672563,1591126.53927592,1942244.01350771,1572417.42080431,1735920.17812011,1738126.7674812,1472686.03584824,1728707.01043707,1260524.45546808,2214757.97036454,1625797.3968714,1401879.69672867,650938.739355606,1262912.1462828,1136943.86184061,2401399.5788779,1637112.4564578,1673708.26142029,1911131.73911062,1472945.22787843,1570760.77227821,1243860.89464343,1792418.55932975,724064.1190868,1127221.99527074,643374.871826106,1557671.68326286,1132142.65196755,1441165.62302812,1212202.50725666,854903.295429987
"Q8JZL3","Thtpa","Thiamine-triphosphatase",287830.491088017,337132.515266467,296434.636423174,273476.687941295,291332.279707208,305767.74128667,277053.628483026,317779.550812631,348453.490622837,321750.347118659,353620.368907187,331054.940413219,306004.134626546,337468.455089481,315350.133174182,302419.234353909,308305.933018838,234383.612940557,316917.446542765,339699.693588106,373933.171942825,345020.660500858,313005.927426499,364907.1804412,428425.860965698,460254.417112245,434267.399657461,459809.90520823,370734.624396495,514409.235701227,369316.925749687,385599.96905827
"Q8JZM0","Tfb1m","Dimethyladenosine transferase 1, mitochondrial",151025.334482591,175153.390936531,135601.359230722,68686.0034293125,156730.105423821,210515.523596674,57895.3844604689,73393.2683589253,184710.47909722,50247.5625224586,116165.469295014,190333.458985329,159302.68524494,196558.662381013,171877.450300446,128330.43534546,86024.8762324639,92556.3241033543,84236.3588729803,85400.0056761705,79822.6589630318,73055.7366252391,68853.3314570227,92711.7277904758,86652.8602481374,98052.8393602606,93790.656758542,102332.510361988,92934.4805026316,86544.0870993816,94315.0830544237,102405.51531038
"Q8JZM7","Cdc73","Parafibromin",554645.274119029,570020.667058995,573046.809558224,542759.744836008,569313.120965873,530071.879214866,612022.022950133,534757.072673829,652404.08027936,568332.622160702,606922.301240403,583072.724457398,624344.426294802,735782.029570791,676463.237189943,581275.843649218,598417.20173397,622252.066204259,531760.903439962,536947.811821873,555170.701110753,555994.8680249,548265.477247872,581417.426994773,603043.811995139,586916.533517061,645564.529113617,593438.739160212,638684.372990035,646167.274859105,659810.328416464,597167.234639267
"Q8JZN5","Acad9","Acyl-CoA dehydrogenase family member 9, mitochondrial",3973822.21475675,3937096.65415456,4084029.91522721,4422421.54335547,4829413.03207082,4127470.51435644,4338543.27865661,4614067.54509094,4620284.40446061,4122389.08472115,4109042.50572552,3868083.37436152,4329428.73086829,4752646.72169075,3854720.41786205,4044164.99616008,4138870.0534216,4277268.29188816,4118343.18083047,4928760.08629789,4633364.37794753,4382520.00448747,4766928.23353878,4914166.05769858,3922180.50635752,4321005.66029195,4055473.92069745,4336177.04990091,4650923.07479575,4393613.48522666,4044262.4009353,4577738.99635408
"Q8JZN7","Rhot2","Mitochondrial Rho GTPase 2",1206995.20712796,1250052.55057088,1427200.82015508,1313768.64693338,1601109.29018204,1363410.74297191,1437307.16049177,1506673.2817729,1420311.44118983,1326466.15946099,1227982.59822997,1040588.78766826,1319752.17410485,1342357.20036599,1291820.51296905,1350062.32966554,1392968.74045744,1492029.2637095,1349594.1679279,1439135.88003799,1502878.0498735,1561857.37880427,1503245.86980791,1585900.28040839,1419779.57061155,1501855.96819418,1305480.34727213,1390370.32228465,1401774.14918564,1396418.96971853,1324493.94326233,1356128.93727147
"Q8JZQ2","Afg3l2","AFG3-like protein 2",3077109.19007979,3078799.23087707,3270273.85154611,3257107.75965525,3389703.01489497,3258275.93040296,3319801.20565955,3540263.54525035,3220109.3151604,3205875.07431825,3355810.0280154,3196186.81453944,3285122.17052482,3477986.39807929,3303508.45891563,3241712.01753576,2858695.41016358,2978583.05418607,2891354.185888,2917125.54126744,3115450.28176227,2788573.40537857,2849728.38466867,2926946.70102494,2933119.20199526,2863857.53239371,3163309.53221862,2923822.66955149,3050814.4431111,2911502.60707246,2792574.46004511,3001081.14508027
